hotel_name,rating,review_content
marino-beach-colombo, 6.7 ,"We just spent 6 hours in the hotel so didn't have time to like anything but the location which defined our choice to spend our last night in Colombo. But it was enough time to dislike the flashy, functional, impersonal decoration and ambiance in the lobby as well as in the room fitted with the most stupid bathroom separated by glass wall and doors!!! and more importantly a king bed which I didn't find comfortable (too hard) and which mattress appeared to be protected by a plastic/vinyl sheet having an unpleasant feel and being noisy at every move. This hotel seems to be targetting a type of crowd which I am not a part of...."
marino-beach-colombo, 6.7 ,Infinity Pool Want to specifically mention Mr. Firzaad Dawood. Absolutely arrogant with no experience of customer understanding. 
marino-beach-colombo, 4.2 ,"Pool on roof.  I booked room with complement mini bar, the hotel management empty the mini bar and keep few items only (soft drink, biscuit) but to compare the real mini bar many items are missing (picture attached) 
There wasd disturbing from railway which exactly passing front of the hote. Also area is too pother du to mall in same building.
To visit SPA you have to leave the building to other one and take many lifts. 
Breakfast main course is for Asian and every day same menu.
The pictures showing beach but actually you can't go to the beach beacuse there is road, train railway and rocks."
marino-beach-colombo, 7.5 ,"location, facilities, staff"
marino-beach-colombo, 4.2 ,The staff and activities during the new year  Balcony had so much cigarettes buds and looked disgusting 
marino-beach-colombo, 6.7 ,"The location is good and also it’s a big thumbs up for the pool in the rooftop. We always order food in the hotel but it’s always not hot even if we especifically told them to bring the food hot. The wifi connection is very bad, they bring us 2 router bcoz we keep complaining about it. Incase you want to eat something for example ice cream around 10:30 am, they will refused to serve it and they will tell you to wait until 11:00 am bcoz they keep saying that it’s not allowed to serve it for breakfast. Whatever food you want that is not on the breakfast menu, they will not serve it. Usually the hotel serve bread basket for free if you order food in the morning but we are very astonished that they are asking to pay for it. We order food everyday in the hotel and it’s annoying that you have to repeat 4-5 times for the food you order before they can get it. They always forget to replenish our water and cupboards everyday, we have to remind them everytime for it. And some drivers doesn’t know the location or can’t even speak in english. We used our phone for the gps and guide him for the location. Every car should have their own gps and the drivers should speak in english. And it says that the rooms are soundproof but unfortunately it’s not, we always hear the moving of things in the upper room or in the side. And most of the time we heard “NO” immediaely from them which is a bad thing. We are their customer so before they could say no to us, they should asked first their manager if they could break the policy rules especially on terms of food. There is no any kind of privacy in the balcony, everyone who stays in the balcony can hear your conversation and see what you are doing. "
marino-beach-colombo, 7.1 ,"Peaceful hotel , clean and sober No food available after 11 pm"
marino-beach-colombo, 7.1 ,"Staff, location and room service food was fantastic."
marino-beach-colombo, 6.7 ,Great location and very helpful staff Don’t serve alcohol in any form.
marino-beach-colombo, 5.4 ,"The breakfast was excellent.  The location in relation to shopping and the local mall was excellent. We booked this hotel on the strength of the ratings but unfortunately my experience was not that favourable.  I was expecting a modern 5 star hotel with service and quality to match but instead just got something average.  From our entrance I just found the welcome and the check in process a bit impersonal and cold.  I always find a good measure of quality is how well the uniforms fit the staff (not great).  The staff seemed to be inexperienced and not close to the level we experienced in other hotels in Sri lanka.  The rooms were clean on the whole but for some reason the walls in our rooms were solied, the decor was old fashioned and the hallway had a strange smell.   The changing area in the swimming pool and the steam room just felt like something that belonged to a public bath rather than a 5 star hotel. The conceirge was the worst I have ever experienced. I asked for a taxi and the the only thing he was willing to offer me was a hotel car (at a premium).  I then asked him how I would get back and was told to arrange my own transport.  I then asked hiim for a number of a local taxi company so I could arrange this to which his reponse was that he doesnt have any.  In contrast the experience in the Movempick, Taj and Shangri-la in Colombo was totally differrent."
marino-beach-colombo, 7.5 ,"Spacious room. 
The pool on the rooftop is amazing and the view fantastic. 
But the room don’t have good sonorisation. We heard our neighbor like they were in the room with us. Couldn’t sleep much.  There is a huge lack of communication at this hotel. 
We were in Colombo when there was the terrorist attacks and went out one hour after the blast not knowing what was going on. No one at the reception warn us. They just let us go outside without telling us it was dangerous. We went to the city center and came back 1 hour after we saw the terrible situation. "
marino-beach-colombo, 2.5 ,"Nothing. Never cleaned my room once. Dirty balcony. Horrible management, and more rude than anything I’ve ever experienced in my entire life. Do Not Stay Here. Horrible. Terrible location, and even worse staff. "
marino-beach-colombo, 7.5 ,Great pool and garden terrace It was in-between 2 building sites.
marino-beach-colombo, 5.4 ,Love the view and amenities The staff the second time we stayed seemed disinterested and fairly unhelpful at concierge and staff desks. 
marino-beach-colombo, 6.7 ,"The rooftop pool, breakfast buffet. Lacking atmosphere."
marino-beach-colombo, 5.4 ,"Location and the room when we finally  checked in. The hotel staff were rude and unhelpful. We emailed the hotel on bookings.com a month before to let them know we wanted an early check-in, they replied saying they would do their best to accommodate us. This was a LIE!
After travelling for nearly 12 hours straight we arrived at the hotel, tired and desperate for some good sleep. When we tried to check-in early the staff at the desk said that we would have to wait until 7.30am bearing in mind we arrived at the hotel at 4.30am. They said that we could either pay for an extra night or wait. We tried to reason with them and showed the email we received however,  they still did not want to give us a room, eventhough one was a available. 
We then had to sleep in the lobby until my husband persuaded them to give us a room by 6.30am. 
Had we have known this would have been the case, we never would have stayed here!
Furthermore when we ordered food at the garden bar the following day, it took the staff over 25 minutes to let us know that the chosen food was not available. This to me in not 5 star service at all!  
The sunbeds by the pool were not enough for all the guests at the hotel so we were placed in a really awkward area away from the pool. We were not impressed at all! 
"
marino-beach-colombo, 5.4 ,Location We got bad rooms
marino-beach-colombo, 6.7 ,"Gorgeous pool and great choice of restaurants. Ocean Grill and the Chinese restaurant were great - food and staff lovely in both. This hotel claims to be luxury but needs a lot of work and staff training to get there. Our stay was disappointing. Maintenance was an issue - bad finishes to rooms and bathrooms. Also, dirty mastic and grout. Bathrooms do not air out well. Staff are polite and try their best but, they’re not trained well enough for such a hotel. Orders are sometimes forgotten and staff are overworked. Management needs to do more!"
marino-beach-colombo, 5.0 ,"Just the infiniti pool Area 
Very shady "
marino-beach-colombo, 4.6 ,"Restaurant is too back.  Staff is not well trained. Not like a 5 star hotel.  I feel only 3 star hotel. 
"
marino-beach-colombo, 7.1 ,"I was good 
Ok I was lake it
"
marino-beach-colombo, 7.5 ,"Breakfast was awesome, different type of food.Swimming Pool was nice, feels like fresh water"
marino-beach-colombo, 3.3 ,"The pool was good.One Senior Guest Relations Executive tried to deliver the quality of service expected of the establishment. Tharuka was excellent in her role - quietly efficient and proactive. Unfortunately, the attitude and behaviour of junior staff at the Front Desk and Eating Places (obnoxious, insulting and down-right disrespectful)  made my continued stay untenable.  These employees ought not be in this industry where Courtesy to Guests is the cornerstone! I cancelled plans to extend my stay. It was just not worth the aggravation."
marino-beach-colombo, 4.2 ,Credit card machine didn’t work 
marino-beach-colombo, 7.5 ,"Room was amazing modern style. full security close to  shopping mall .
Staff was really  outstanding.  We enjoy  lots. Specially  ghe garden  restaurant and rooftop bar  was amazing. We love  the  breakfast buffet and the staff  was very  helpful.  Main restaurant  manager  FAZIL was really  helpful.  Room  service  items was not  too much  after  12:00 at night.  And hotel  orientation.  I think  once  guest arrived to hotel from  front desk can do a hotel  orientation it will be more  perfect . "
marino-beach-colombo, 2.5 ,"The security head guy was so rude, he think all guest are suicide bomb attacker’s,talk very rude ,"
marino-beach-colombo, 6.7 ,Infinity pool  Frigid staff 
marino-beach-colombo, 2.9 ,"Beautiful poolVery good shower Excellent concierge This is not a five star hotel it is a very tired 4 starIt’s old and in desperate need of an upgradeTired interiors, mould in the bathroom, stains on the carpetsAnd do not be misled by the “complimentary mini bar”- it’s a free Fanta and cokeThe balconies are revolting, unloved, simple and the glass filthy It also overlooks a train line which is very noisy The pictures and the write up is not an accurate description of this hotel Don’t waste your money, there are better places to stay."
marino-beach-colombo, 7.5 ,"Great location, great hotel The food at the restaurant left a little to be desired and could be much better"
marino-beach-colombo, 6.7 ,"In general it looks good  The food wasn't good
Bed cover was dirty when they cleaned they just flip it out
I ordered some room dining and paid by card it was accepted and the waiter want to try again "
marino-beach-colombo, 7.5 ,They mixed booking and make us wait a lot until they found it.
marino-beach-colombo, 7.5 ,Hospitality and cleanliness Restaurant 
marino-beach-colombo, 2.9 ,"I like very much the area, area securities and mall access Not allowing when my friends comes to drops me, to stay even a minute outside the area, to removes belongs. But I understand latest blasts need to concern."
marino-beach-colombo, 6.7 ,My room was big enough and sea facing. Hot water in the shower was not working and it took almost an hour for maintenance staff to fix it. Dinner in the restaurant was pathetic. Especially the italian dish I ordered was awful and doubt if the cream used was fresh. Checking out was disappointing. Had to wait for 20 minutes before some one could attend.
marino-beach-colombo, 5.8 ,Rooftop pool area was great.  Communication with the property before arrival was non existent.  When we checked in they insisted we pay in advance.   We paid extra for s balcony room but were out on the lowest accommodation floor so our balcony was not elevated at all and was flush with a roof that had heat exchangers by our room.   Door to balcony didn’t open anyway so paying the extra was a waste of money.  We couldn’t charge food and drinks to our room unless we arranged special authorisation first so paid in cash.   When we checked out they said they were unable to call taxis so we’d need to stand by the road and find one ourselves.   Would not stay again because they made everything so difficult. 
marino-beach-colombo, 6.7 ,"Location and cleanliness  They charged me 4 nights 240 $ instead of 120$. 
Reached 10th June at 3am morning... they charged this till 12.05 PM  1 day. Also on 12th June I want to vacate 6pm they said it will be charged 1 day. As there checkout time is 12 PM.this is very bad. 
Also every day call come at 12.05 PM u want to checkout ..after paying 200 $ advance. This is ridiculous.. 
My experience  was very bad paying double the money.. after receive confirmation from them them they will allocate early check in . Very very bad. "
marino-beach-colombo, 4.2 ,"Only the pool The food is  very  bad
Room service after 2am is also bad"
marino-beach-colombo, 6.2 ,Staff are not experienced so did mistake even after reminder
marino-beach-colombo, 7.5 ,"It’s nicely located in front of the see and a nice view very modern and clean hotel and nice staff and the pool is perfect.  Very slow internet, the AC is very poor in rooms and public areas between rooms."
marino-beach-colombo, 7.1 ,"Hotel pool was great, rooms were clean and the service exceptional. It was quite far out of town - a few miles down the Galle Road. When the traffic bad it can take a while to get into Colombo central."
marino-beach-colombo, 6.7 ,"Rooms , location , comfort , pool. Rude staff , Poor english communication, had to park my own car with valet service available. denied me for breakfast even though i mentioned to pay at chkout while checking inn and staff denied me saying thats impossible. No prompt actions ."
marino-beach-colombo, 7.5 ,Rooftop infinity pool is very good. Convenient local for seeing Colombo.
marino-beach-colombo, 5.8 ,"Requested a quiet room.Bedroom above a restaurant with the noise going on until 12.30am. Had to get up and go to reception . Next day had to chase management pertaining to a move as suggested the early hours in the am. It took waiting around for over 3.5 hours to move. No one aware of the noise concerns from the previous night.Had to inform staff that my room was not being made up until 15.00 hrs in the afternoon each day! Staff kept knocking on the door asking when I was going to checkout. I had just moved in!!!!!Room still noisy had to get out of bed again at 11.45 hrs the next night and bang on interconnecting doors as couple were loud & drunk.  Next new couple had the TV on loud until 1.25 hrs. So no sleep. No one contacted me to see if I was ok.Had to ask twice for laundry itinerary!!! No one offered drinks to me around the pool area.Glad to get home to have a quiet nights sleep! Rooms noisy. No drinks offered around the pool area.Room light did not work.Scales in bathroom not working.No spare toilet in toilet"
marino-beach-colombo, 4.2 ,"Nothing good  The didn't provide welcome drinking for the second time
I called to change the bed cover and the did not change pillows cover and they were dirty
And he said I didn't bring the pillow cover
Bath shutter was not working so you don't have a privacy "
marino-beach-colombo, 7.5 ,"Brenda’s was very good!!But should have lunch . Not had lunch !!"
marino-beach-colombo, 5.8 ,Rooftop infinity pool The hidden charges. I was suddenly charged double my stay for something no one could explain. All they said was we upgraded your rooms! I asked do you have a signature of our agreement ? They said no but we told you! This is what ruined my experience !!!!
marino-beach-colombo, 7.1 ,"One of the staff was very rude, his name is Lahiru "
marino-beach-colombo, 7.5 ,Room facilities & food Room Service delay
marino-beach-colombo, 2.5 ,front office staff very bad to talk with cousster
marino-beach-colombo, 7.1 ,"The breakfast buffet was wonderful. There was certainly something for every taste and the food was well presented and delicious. High tea is highly recommended. I am a very light sleeper. We were on the 3rd floor and construction finished quite late at night and started early in the morning. I do realise that the hotel can do very little about that. Worse than the noise of construction was barking dogs in a house between us and the building site. Even with earplugs in, it was really difficult to sleep. Eventually they settled (they must have finally been taken indoors) only to start again at about 6 am. We were travelling with 3 other couples who were on higher floors and they didn’t hear anything but it did effect the quality of our 2 night stay. I did report this as we checked out and they have made a note to place us elsewhere, should we stay again. The only issues we had were difficult for the hotel to address. If you are a light sleeper, may I recommend that you ask for a room on the other side of the hotel and perhaps on a higher floor."
marino-beach-colombo, 6.7 ,The facilities were great and the staff was nice! Only thing is our Marino beach taxi driver dropped us off at the wrong place...even when we showed the address
marino-beach-colombo, 7.5 ,"Pool on roof with ocean view Bad Sound proof between rooms, and between room and corridor"
marino-beach-colombo, 6.7 ,"We had some issue in our room where there was a water leak from the ceiling .I guess it was from the air conditioner ,which we had to inform to the front desk and had a bit of a hard time to get a staff to come and look at it and resolve the issue. But the front office manager on duty that night Mr. Ramsheed Jainulabdeen was very helpful and he was very prompt in providing the best service and even changed our room with an upgrade as well. He personally came and made sure that  we were comfortable and that everything was alright. The front desk staffs were very slow and very poor customer service."
marino-beach-colombo, 7.1 ,"Courteous staff, good location. Nice terrace with pool. Request for late checkout was not even addressed despite requesting in advance on bookings.com . Ended up paying to extend the stay. Breakfast's bread selection had no vegetarian friendly pastries / savoury section except basic bun and wheat bread. Breakfast had almost everything on repeat for all 3-4 days we stayed, including main plates. Room service was extremely slow."
marino-beach-colombo, 5.8 ,The smell of cigarettes is all through the hallways. When the hotel is busy the service level is reduced. Do not use this hotel if you want to use the pool on your last day before going to the airport as you cannot use the facilities. Very poor wifi
marino-beach-colombo, 7.5 ,Friendly staff Bed sheet and pillow was a bit rough
marino-beach-colombo, 2.5 ,"I arrived at the hotel around 5pm, and the room wasn't ready, had to wait more than 30 minutes until they complete my check in, the Staff at front desk is awfully inefficient"
marino-beach-colombo, 7.1 ,"
Location is very good specially the rooms facing the beach  Housekeeping and Front office is very slow in service "
marino-beach-colombo, 3.3 ,"The breakfast only The arrogant staff, bad room’s view, noisy internally and externally, lack of organization, bad smell in the rooms"
marino-beach-colombo, 7.1 ,"It took us an hour to check in which was too tiring for us after a long hauled international flight.Even the room was not ready when we arrived, so we had to share our parents room for 2 hours!"
marino-beach-colombo, 6.7 ,"Location is close to shopping mall  Food,  check in and check out long process, rooms were not ready "
marino-beach-colombo, 3.3 ,"Good location but for white peoples only...  They have there own policy according to there choice as they think white / foreigners will pay them a a lot treat other Asians as beggars.
"
marino-beach-colombo, 7.5 ,"Beautiful pool, garden bar and breakfast. Very easy to get around via uber/taxi, and very helpful airport pick up late at night. I asked at the travel desk how to get to my next destination (Galle) and was given completely wrong instructions. Honestly I’m not sure why they had a travel desk, if they can’t tell you how to get to the closest city!"
marino-beach-colombo, 6.7 ,It has a Nice pool area at the top of the building.  Check in was very flow so be patient. 
marino-beach-colombo, 7.5 ,"Location, in front of the sea, the rooftop is awesome, plus the connection with the mall also good."
marino-beach-colombo, 5.8 ,"Pool area The rooms are old and paint is worn off
Staff is not friendly 
Restaurant served us recooked food"
marino-beach-colombo, 6.2 ,Bed is comfortable. The view of the swimming pool is amazing. The staff’s service if not warm at all.  The receptionist gave me a feeling that we were not welcome here. Waited few minutes after check in but can not find anyone to take our luggage to room. The tuktuk hotel called for us  kept taking us to some places we don’t wanna go which gave us a bad impression on Colombo.
marino-beach-colombo, 5.0 ,"- The bed was very comfortable, once we were given one that was actually clean- The restaurant located at the adjoining tower was great, as was the bar with billiards tables- The pool and rooftop garden were nice however you are either looking at a construction sight or a dirty train line- Buffet breakfast had extensive choices but I felt sick after eating and we found the food quite bland - First impression was bad, staff on counter checking us in was very rude and not helpful at all- When we got to the room we couldn't use it, it was not clean from the last people who stayed there... hair all over the messily made bed, hand and fingerprints prints all over the glass throughout the room, coffee marks on bench tops, floor was wet with dirty marks all over it. It took an hour and a half to be allocated a new room. - Management were quite arrogant to deal with. No apologies or compensation offered.- Our 'partial sea view room' had no view of the sea at all - Hotel is only 1 year old however things are already fallen off and damaged in the room and at the pool, would not recommend bringing kids- Have to call to find out where meals are served, opening times if facilities as nothing is explained by staff... Staff all seem to be quite young and interested in their own conversations rather than work- Complementary mini bar only holds 3 soft drinks and a juice box... I would prefer a full and extensive mini bar that I can purchase from for convenience - Door staff were great on our way in and helped us get bags out of the car however on check out they did not lift a finger or even acknowledge us"
marino-beach-colombo, 7.1 ,"Swimming pool, breskfast Launder service very slow. Rates hiked outrageously. No sense of customer loyalty - we asked to stay an extra night at the same rate but were given 2 times the previous rate. Booked the same hotel and same room online and got the same previous rate."
marino-beach-colombo, 6.7 ,"Rooms The management have very bad customer service skills. They are stern, dont smile and gave a negative attitude which started from checkin and continued. Particularly the senior management who are rude and arrogant; this attitude filters down through to all the staff. For a country full of smiles theres a distinct lack of them in marino. We had many run-ins with the management who wont budge on anything. Its a shame because the hotel has potential."
marino-beach-colombo, 6.2 ,Buffet Breakfast was Awesome!!
marino-beach-colombo, 4.2 ,It was not comfortable at all for a family The unfriendly staff and the comfortableness
marino-beach-colombo, 2.5 ,"- Location was good- Airport transportation provided by the hotel was cheap and good. 1- front desk gave us wrong info, he said breakfast included, but it was not.2- more elevators needed, we had to wait long for our turn.3- rooms not sound proof, you can hear  neighbors very clearly.4- laundry took 2 days to get done.5- you need to deposit insurance money if you want things to be charged on the room, otherwise you pay cash or credit to get the service , due to this inconvenience our change for cash payment arrived 2 hours late.6- super slow service, every time we need a service done we have to call more than 3 times, then we have to call the manager to get it done.7- (GOT FOOD POISONING EATING THE SPINACH RAVIOLI) , vomiting and diarrhea after i ate it."
marino-beach-colombo, 6.7 ,Location  Not friendly  staff at reception 
marino-beach-colombo, 6.7 ,"Bed was quite comfortable, hotel comes along with a mall attached to it and many good restaurants. Staff was friendly  Had to wait 20 minutes standing just to check in because there weren’t enough people at the desk. Pool was so dirty we couldn’t spot the bottom and there were plastic bottles swimming in it also, our room looked clean but it was cleaned very superficial like the sink itself was clean but you could see the marble around the sink hasn’t been cleaned in a long time, there were pieces of cutten nails on it even... the bathtub I would never use cause it wasn’t cleaned properly. We had hairs on our pillow sheets but figured/hoped they might have gotten there from the staffs head or whatsoever, still not the nicest thing to see. Also we both got 1 room keycard that’s attached to all the electricity inside the room and you also need the card to use the lift so it’s impossible for one person to go outside the room while the other stays inside the room - either one person can’t use the lift to get anywhere or the other ends up without electricity in the room cause the card is missing. So for that amount of money (about 115€ a night, which is a lot in SL) it just wasn’t worth it at all. Had so many better hotels for the same amount of money in SL. Glad we only stayed two nights... "
marino-beach-colombo, 7.1 ,Location and the Infinity pool were superb My stay was really a dissapointed one because I requested and paid for an extra bed on my checkin 1.00 pm and I was not provided the extra bed even after making several calls. They kept telling me that I haven’t paid for an extra bed and after checking several times they informed me that it is on the way. I was waiting untill 10pm and went to sleep sharing three individuals the same bed for two people. In the mid night at extactly 12.00am there was a staff member ringing the door bell with an extra bed. Ruined my stay. 
marino-beach-colombo, 7.5 ,"I like the rooftop pool and affordable room service. The shade in my bathroom was broken, I didn’t always get more conditioner for my hair. Most staff I interacted with were lovely, but I didn’t enjoy the workers behind the desk at check in/out. When I had an issue with they room they did little to help resolve it and were very hands off. The lady at the reception desk was nice though."
marino-beach-colombo, 6.7 ,"Good location, good facilities. Nice rooftop pool. Really good dinner buffet in the restaurant. For a relatively new hotel, it already feels a bit dated. The room had a bit of a smell, maybe paint or moisture I'm not sure but nothing too serious."
marino-beach-colombo, 6.2 ,"Clean and location in the room we could listen to everything from the hall.They took to long to bring our luggage to the room, and any person can go from the shopping mall to the hotel without supervision.We traveled within all Sri Lanka, this hotel was the only place that we didn’t feel safe.."
marino-beach-colombo, 7.0 ,"The service was good The transport to and from the hotel was a big issue.I felt perhaps wrongly that the bell boys and porters were part on the act with the taxi drivers to overcharge guests who have to travel to the airportWhat out for fraudulent tuk tuk drivers and so called gem shops -we did not fall for it as we read on trip advisor how they can cheap tourists."
marino-beach-colombo, 6.7 ,We saw one cockroach in our room.
marino-beach-colombo, 4.2 ,My bose headphones was stolen from my room.
marino-beach-colombo, 7.5 ,Highly recommended 
marino-beach-colombo, 7.0 ,Breakfast Their offer mini bar free was fake and cheaters
marino-beach-colombo, 7.5 ,The pool was lovely. Provided us breakfast even though time was up.
marino-beach-colombo, 7.5 ,I will visit again as well as I am recommending thisp Marino hotel  to everyone . I am sure everyone will enjoy😊 . Not been cleaned properly then I informed the domestic and been cleaned again .
marino-beach-colombo, 7.1 ,"The infinity pool is great,  the room was nice and spacious as is the bathroom. Good location, not great.  Our room had an adjoining door and it was very loud in the next room, you can hear everything. The staff took a very time to bring any requested items to the room.  The tea place in the lobby overcharged us and then argued that their system had different prices to the menu so it was just bad luck. "
marino-beach-colombo, 7.5 ,The location was good
marino-beach-colombo, 5.8 ,"Fresh. New. Clean. The Reception staff is very rude and unprofessional.
No cooperation and courtesy for any matter."
marino-beach-colombo, 7.0 ,"It was average. Nothing to brag about.  Rooms were comfortable. Lot of services available in the complex. Roof top pool was nice although the beverage service was sub par. Breakfast buffet should have had more Sri Lankan options. I don't go to Sri Lanka to eat Indian, Japanese or Western food.Customer service was sub par. Requested late check out till 3.00 PM. I was told they are sold out and can only extend till 1.00PM. However, I later found out that the room was not cleaned by house keeping even at 3.00 PM when I went to pick up an item that we left behind. They could have easily accommodated our late check out request."
marino-beach-colombo, 7.1 ,"Actually they have a wonderful hotel with an amazing location on the ocean but unfortunately the staff are not helpful, they didn't try to help me by giving me a room with a separate beds, i tried to tell them its my 1st wedding anniversary and I'm here to enjoy it in there property but they didn't even tried to help that makes me next day to upgrade it.
But let's say that i enjoyed because the hotel is good that's it."
marino-beach-colombo, 7.0 ,Pool and staff Food and service (asked for payment all the time instead of letting us pay all at the end)
marino-beach-colombo, 4.0 ,I was suppose to get ocean facing room but they did not provide it They did give me partial sea face room
marino-beach-colombo, 7.5 ,The pool The parking system. You have no excess to the rooms from the car park
marino-beach-colombo, 7.1 ,"liked the ambience..liked the politeness of the staff and dining place and buffet stewards , chefs , liked the travel desk and the security staff at the entrance liked the buffet breakfast and  lunch spread.liked the chinese restuarant. the toilets and bathroom inside the room ....my room no . was 441 ... were smelly.the ventilation and exhaust system is inadequate and not keeping the bathing area and bathroom fresh.no bathroom fresher like ctronella or lemon grass usually used in five star hotels  was found in the bathrooms or used when cleaning... to leave a fresh fragrance.THE TOILETERIES ... ESPECIALLY THE SHAVING KIT WAS A DISASTER   ... VERY CHEAP AND ABRASIVE ... NOT EVEN CAN BE USED FOR A SINGLE USE  WITHOUT CUTING YOUR FACE.THE TOOTHPASTE AND BRUSH WERE EQUALLY LOW QUALITY ..PERSONALLY CALLED THE FRONT OFFICE ASSISTANT MANAGER MR. RAMSHEED... HE CLAIMED TO BE THE HIGHEST GUY ION THE HOTEL HIERACHY AFTER THE CEO OR OWNERS.... ASKED HIM TO PICK UP FIVE SHAVING KIT FROM THE HOUSEKEEPING ON 4TH FLOOR AND TRY THEM HIMSELF TO GET REAL LIFE FEEL OF THE INFERIOR SHAVER AND SHAVING CREAM.AFTER LISTENING TO MY STORY HE ADVISED ME TOP EMAIL THE MANAGEMENT"
marino-beach-colombo, 7.1 ,"Nice rooms, spacious. Great bathroom Rooms are cold, and not only with temperature.. I didn’t like floors which are tiled. I stayed 3 nights and couldn’t step out to the balcony as it was flooded with water and never cleaned. It was second time in this hotel and my room didn’t have view. Windows to be cleaned more often. There is no noise protection, I could hear other guests talking (I was sharing interconnecting room). Bedding wasn’t good, I was cold under the thin blanket, no duvet."
marino-beach-colombo, 7.5 ,Location Poor for sea foods
marino-beach-colombo, 7.5 ,"Good breakfast..Did not expect 6 lane traffic and double track railway between beach and hotel, with trains honking noisy horns from 5 am. see above"
marino-beach-colombo, 5.8 ,Staff very pushy  Decore is dated 
marino-beach-colombo, 6.0 ,Gym and Pool Rude staff
marino-beach-colombo, 5.0 ,"excellent shower, terrific breakfast selection (sadly cold dishes which were meant to be hot) staff treating guests with suspicionpoor customer service - staff unable to answer basic questionspervy male staff standing around the pool area, none doing any work, spitting in gardenno pool bar service offered, confronted to confirm if we had paid before leaving pool areamajor construction next door, eliminated any opportunity for relaxation by the great pooltrains running and honking horns directly outside - no privacy or security on balconyhard mattress and room needs a deep clean"
marino-beach-colombo, 4.0 ,"Breakfast was good, gym and pool facilities are excellent. The hotel advertised a taxi service at a fixed price of $17 USD.  We had confirmed that our luggage would fit and paid for the taxi in full the night before departure as we were leaving early the next morning.  After checking out, we were informed that our bags would not fit and we would have to pay an extra $35USD for the cab service.  In the end we order an Uber, which came to $14USD and fortunately made it on time for check-in at the airport.  This was a disappointing end to our trip to beautiful Sri Lanka."
marino-beach-colombo, 5.0 ,Excellent gym with loads of equipment and infinity pool is pretty spectacular Stale feel to the place and the spot it sits in Colombo has very little around it to do.
marino-beach-colombo, 5.8 ,Enjoyed staying in the room. Good location and good breakfast Left a watch in a bathroom was taking shower before check out . Came back after few days and been told it wasn’t there. Unbelievable that they having stuff who stealing from the clients. Even wasn’t interested to help find this watch which cost me 300$
marino-beach-colombo, 7.5 ,The pool and gym The air conditioning didn’t cool below 22 in the room and 24 in the gym
marino-beach-colombo, 5.4 ,"Not much  We left some duty free things in the room. Realised when we got to Negombo. Called reception and were advised they would charge us 9000 to deliver it. An uber cost 1500 one way so 3000 - 5000 would be reasonable not 9000. 
Had to leave it there. Hope someone enjoys it. Pretty crappy service and attitude. Won't be back. "
marino-beach-colombo, 6.0 ,"Good breakfast Good locationGood facilities Staff at security checkpoint very aggressiveStaff at taxi counter needed repeated reminding of our booking - we nearly missed the flight because they lost bookingCheck in took 30 minutes at 230pm. That’s a decent time and I already sent 2 emails stating that but still not ready. So overall, staff efficiency and high price is the weakest point of hotel"
marino-beach-colombo, 7.1 ,"I stayed here 2 night, i didn’t have wow experience, but is was ok. "
marino-beach-colombo, 7.0 ,"I email them and ask to do spme special arrangements as I was coming for the 2nd year annviesary.They promised me a cake through email.When I was checking in I asked the reception is it arranged they said yes,I want it to be a suprise.But unfortunately there was no any kind of arrangement in the room.
Room ,Pool and food was great.
"
marino-beach-colombo, 7.1 ,"Very good facilities  and location 
It was clean and comfortable  Nothing "
marino-beach-colombo, 2.9 ,"Maybe breakfast, but it’s overpriced. Lots of places offers you the same for the less price  First of all, the check in took almost 40 minutes. 5 star service? No. Also, the woman at reception asked to pay forward for all stay and tried to warn about additional fees if I’ll pay by card, but every time I asked to clarify I got answer “sorry, no speak English”. I repeat, this is 5 star hotel. 
The interior everywhere is quite old, but mostly clean. But the rooms is just nightmare. You could see the photos. wallpaper was covered from floor to ceiling with different colors streaks, they were peeling off everywhere. All surfaces are scuffed, even the painting has dirty fingerprints. Shower and bathroom is ok, but all you got for your stay is a couple of 50ml bottles of shampoo etc. 
One more interesting thing-no one warns you about huge construction near the hotel, the building already has 6 more floors than Marino beach. And of course, it’s very noisy, so you can’t chill at the pool, you can’t open a window and the view from my balcony (I booked sea view)-well, it’s sea view, but with construction. 
At last, when I checked out (surprisingly fast) I asked to leave my luggage for three days because of my trip to sigiriya, Kandy, etc. and what do you think? I got refused and asked to book another room! I had to do that to be able to leave my luggage and that’s a big luck they giddy try to charge me, when I came back. 
Overall it’s not worth it. Try another one, maybe it would be a place without a pool, but come on, you’re on the island in Indian Ocean, you don’t need the pool that much. "
marino-beach-colombo, 6.0 ,Next to construction site
marino-beach-colombo, 6.2 ,Fancy Major construction by the pool and railway keeps you up during the night. Service at the pool and restauarants is unbearably slow
marino-beach-colombo, 5.4 ,"The pool and the cleanness  Everything else was horrible! The service, the way we were treated, the room service food was bad! "
marino-beach-colombo, 7.0 ,"Best pool ever. Construction going on next door.Smoking allowed. Bad smell on floor."
